,0,1,2,3,4,5,6,7,8,9,Type,pos x,pos y,theta,c,r,UZ - N1 M1,UZ - N1 M2,UZ - N1 M3,UZ - N1 M4,UZ - N2 M4,UZ - N3 M4,UZ - N4 M4,UZ - N2 M3,UZ - N3 M3,UZ - N4 M3,UZ - N2 M2,UZ - N3 M2,UZ - N4 M2,UZ - N2 M1,UZ - N3 M1,UZ - N4 M1
Skin damage 819,210.05,350.62,834.72,1044.4,1178.5,1266.0,1621.4,1727.1,1862.9,2043.5,Interface,0.0810966934094652,0.0919520832800693,163.07373702536802,0.0483621046258099,0.7871498951305285,4.492566507079625,4.195980909787144,3.915565193203734,-4.677235273750835,1.438653061870579,3.616046503757737,-3.473940361082689,4.105579241054997,-3.464491494864283,-3.433116677570599,-1.165650449998174,1.844580056578862,-1.75609608989319,4.503635337311623,1.348977236665903,1.352075122788774
Skin damage 820,209.47,350.65,835.72,1044.3,1180.0,1264.9,1622.5,1726.8,1862.6,2043.6,Skin,0.0451181915807277,0.0431523450915787,134.77922520896507,0.0717366357692143,0.3340840821657229,4.50219300546151,4.181992752803311,3.912958956497445,-4.670534341104405,1.436390032752354,3.613396717447537,-3.471375695689339,4.098324343573976,-3.466260844734242,-3.432663687568618,-1.174275059426115,1.844505727153057,-1.762660914318266,4.498147741594774,1.354025725024937,1.348987413988495
Skin damage 821,210.29,351.18,836.03,1044.3,1179.4,1269.4,1622.2,1726.8,1862.6,2042.7,Interface,0.0494926062062176,0.1570116121813261,118.71705165761324,0.0446851878462666,0.5189161251642851,4.488850748585756,4.196484910923235,3.916748949219017,4.695955551614477,-1.438660465230577,-3.61916382057209,3.466167097488941,4.106677984178808,-3.457689787700871,-3.438557899657565,-1.165280911121741,1.846431995132543,-1.756948682044289,4.500346424123323,1.35162544047457,1.35414354873003
Skin damage 822,210.19,350.95,835.5,1044.7,1179.0,1267.9,1622.0,1727.2,1863.1,2043.9,Skin,0.1097402662710585,0.094576634230148,86.4464986493622,0.0619700618148961,0.2359941939356056,4.48893209105298,4.194768560493527,3.903540708298896,4.6853114309678,-1.421169326115028,-3.624114200626213,3.464684167456211,4.110135567316394,-3.454804301215821,-3.441948609127762,-1.16290149974532,1.846430078876493,-1.756412456245028,4.502224856338072,1.35079540057306,1.353044016388115
Skin damage 823,209.87,350.14,833.48,1043.8,1177.2,1264.3,1619.5,1726.7,1862.3,2042.1,Skin,0.0755107861229809,0.0877246390249584,24.97043276150572,0.0588283076688988,0.7649984979962625,4.497029577310147,4.196319792050014,3.925511335660641,-4.663944355263824,1.457798315452976,3.609918763216021,-3.485455997894786,4.099110420158205,-3.479383047861932,-3.422493635421998,-1.167948815882575,1.841714291042637,-1.755797426498142,4.505231265708197,1.346024671054413,1.350401652493436
Skin damage 824,210.28,351.15,835.89,1044.4,1179.6,1269.2,1622.6,1726.7,1862.9,2043.0,Skin,0.0619104785283735,0.1302013479168319,98.86616503940276,0.0419584772726907,0.3528435252152812,4.488944045575242,4.195803371443102,3.915418204653256,4.689101478097997,-1.436558259821391,-3.619022603310551,3.467937728156426,4.106648680588955,-3.45844815890292,-3.43755956357142,-1.164875609248375,1.846260343487506,-1.756893420004333,4.500604411674521,1.35143609057758,1.354041697733518
Skin damage 825,210.25,350.94,835.39,1043.9,1178.5,1268.5,1622.3,1725.7,1862.7,2042.3,Skin,0.0701380274612244,0.1222895784443175,150.40541750989902,0.0362238983166955,0.8275393274039587,4.490036519208696,4.197611333334367,3.921756382446839,4.686440044968218,-1.443979411891574,-3.616912848266185,3.471825871107075,4.108529788199202,-3.460143384372878,-3.433953814107102,-1.16637804225879,1.844505798777036,-1.755706554146489,4.50149137800659,1.350942872502483,1.353714450687447
Skin damage 826,210.24,350.12,834.98,1040.2,1168.0,1266.5,1620.1,1723.3,1861.1,2040.2,Skin,0.0935947625668202,0.1522630593534887,144.78295871482322,0.0709864228794499,0.9092904054798328,4.490002375054461,4.212685138438419,3.915013815508373,4.701278142623029,-1.463153100098309,-3.620421344614891,3.466220909646521,4.140098965627571,-3.454937467528874,-3.436071021778044,-1.175696265168305,1.837864170789003,-1.748778152431008,4.504150472816288,1.350910311605141,1.353428444629828
Skin damage 827,210.23,351.11,835.61,1044.8,1179.7,1268.7,1622.4,1727.3,1863.1,2043.6,Skin,0.1229820310980703,0.0954326793457134,46.054421135538576,0.0430610508246802,0.3016374019630597,4.488586423553952,4.193993649901972,3.901418596527443,4.687851681159804,-1.418571516367058,-3.625490201377081,3.463035065944783,4.109705248792896,-3.453206991899068,-3.443937648022655,-1.162307139451705,1.846997125030308,-1.756822843228224,4.501702295525442,1.351166309662167,1.353131932854096
Skin damage 828,210.29,351.19,836.03,1044.4,1179.0,1269.4,1622.9,1726.8,1863.0,2043.4,Skin,0.1211126638975102,0.1449363134448751,129.11698077556588,0.0356392992134786,0.3911199069874207,4.48800977007371,4.195056294037714,3.905954524719462,-4.684856071007567,1.419204882048037,3.622482941574946,-3.464220814900191,4.112918095427895,-3.455451122542216,-3.440798121626313,-1.16249883222794,1.846723592456338,-1.756675720691753,4.50084011693861,1.351660821828767,1.354111310793245
Skin damage 829,210.22,350.31,834.69,1041.3,1174.1,1266.7,1620.8,1723.1,1861.2,2040.6,Skin,0.1259469398629592,0.1377698263960543,175.51291683280724,0.0750439352636942,0.5955659088950228,4.489011465908324,4.20318488376164,3.893855324361278,-4.678512570730327,1.384123471828933,3.631059410996456,-3.455630790617431,4.141841930532982,-3.445041416947301,-3.443977371444614,-1.159859148084019,1.840770044365964,-1.750044732582731,4.504928824638827,1.350885186498346,1.352978273956595
Skin damage 830,208.67,349.19,831.58,1041.0,1177.9,1256.8,1619.2,1725.4,1860.1,2040.8,Skin,0.15910263568005,0.0701402328671977,143.61657453136195,0.0775416003663411,0.986892732649455,4.471499486058316,4.211467958743307,3.81295981298648,4.751783245362343,-1.311417305298501,-3.681585130720852,3.418869521824534,4.10874129680048,-3.393064839844366,-3.521512915638418,-1.139976281794235,1.853794113105943,-1.742860678449896,4.518177862422778,1.33898262681117,1.343927920618736
Skin damage 831,210.28,351.21,835.97,1044.7,1179.6,1269.3,1623.1,1727.0,1863.3,2043.9,Skin,0.1148015596058244,0.1231610480352333,120.79067130732268,0.0228387219048421,0.7029154094163841,4.488162463261865,4.194418067975731,3.906289818196524,-4.685476869722711,1.422453092701204,3.622808165781188,-3.46486236298812,4.110219205885473,-3.455594010743824,-3.440834861760056,-1.162872877634753,1.846988242129226,-1.757017220256349,4.500859144701394,1.351577427638382,1.353993326178432
Skin damage 832,210.25,351.22,835.87,1044.8,1180.1,1269.1,1623.0,1727.4,1863.2,2043.9,Interface,0.1356714385672513,0.0965323063930929,3.422832926594282,0.0246825273044498,0.5611091348166855,4.488059047000047,4.193787495380077,3.902907843904386,4.688333779204435,-1.419470645862522,-3.624809685064298,3.462835396302403,4.108211138893076,-3.453758790582205,-3.443875570042969,-1.162246715098264,1.847495087357078,-1.757382087418754,4.50113366878418,1.351388015668807,1.353513573797242
Skin damage 833,210.25,350.98,835.4,1043.8,1178.3,1268.7,1622.4,1725.5,1862.5,2041.9,Skin,0.0694289564799455,0.1240374082524642,41.40369353752777,0.0521583730965716,0.3359694858625853,4.490259164071019,4.197736840960435,3.924061977464479,4.687110851305508,-1.448745641730903,-3.614675696408578,3.473540949593448,4.107533359246538,-3.461377866682482,-3.432402738961769,-1.166295941528677,1.844339026855921,-1.755995452046599,4.501280403007294,1.351048453253421,1.353719974922108
Skin damage 834,210.25,351.12,835.64,1044.7,1179.4,1269.0,1622.5,1727.0,1863.1,2043.5,Skin,0.1206536868780426,0.1052169854216685,53.71589155626232,0.0269977244244254,0.6521324760140581,4.488484854863454,4.194312365861196,3.902680117801157,4.686378394012929,-1.418512269043893,-3.625277376632618,3.463669191182799,4.110966340783226,-3.453350643667594,-3.442743275969979,-1.16244218649317,1.846764073125409,-1.756483706894366,4.50152333142919,1.351300773067657,1.353460044722778
Skin damage 835,210.22,351.14,835.72,1044.8,1179.9,1268.9,1622.5,1727.4,1863.1,2043.3,Skin,0.064090875441984,0.0851829607505379,105.51612048158556,0.0421578566848096,0.2388023384428793,4.489577133582683,4.193710758617461,3.912880861752837,-4.681304384480948,1.433858605188712,3.618400020248885,-3.470294643875915,4.103258305219427,-3.463252536586536,-3.435907875513768,-1.163709257680958,1.846872688585538,-1.757719281343341,4.500907647902704,1.350446794670319,1.353664465273944
Skin damage 836,210.09,350.22,834.14,1043.1,1175.8,1264.9,1621.2,1725.5,1862.8,2043.1,Interface,0.1133022455520944,0.1119158172081437,60.63680271881553,0.0599715079914571,0.8338874083812848,4.490553192770935,4.20021825035141,3.896609848303132,-4.680929680272518,1.408540512344828,3.630749464817627,-3.462475858335789,4.128634985063667,-3.448530718450235,-3.444606649861548,-1.163176705760932,1.84198122207216,-1.751501394360616,4.506439030037309,1.349573478463783,1.351445032308116
Skin damage 837,210.25,351.24,835.91,1044.8,1180.2,1269.2,1623.0,1727.5,1863.2,2043.8,Skin,0.0551518882949555,0.0874038574311321,147.9506033575438,0.0245617190770147,0.5107965255155187,4.489232521897167,4.193558175945532,3.911875034145372,-4.683041597405079,1.431032495042237,3.619075009472851,-3.468697484339711,4.103982731984424,-3.461489823063205,-3.437242176376055,-1.163406236936045,1.847335696517797,-1.757936357334659,4.500538736484163,1.350931721905093,1.353851714001624
Skin damage 838,208.61,349.63,834.46,1044.5,1178.1,1259.5,1616.9,1725.9,1862.6,2043.3,Skin,0.0962593193376002,0.0505992020307698,18.431216777916035,0.0719135965500973,0.817347731971571,4.495750699883796,4.188085557398011,3.895764160085974,-4.684987372372178,1.426248560705989,3.620111123913679,-3.465798996094289,4.098757548755427,-3.459703926311979,-3.441011783172141,-1.165092051094922,1.849803801947405,-1.761641312428254,4.506581183756708,1.347361460778486,1.347794850981765
Skin damage 839,210.24,351.05,835.58,1044.7,1179.2,1268.5,1622.5,1727.0,1863.2,2044.0,Skin,0.097349074011457,0.104557895155984,113.67193497260546,0.0284782408303421,0.8477017794449531,4.488998468461584,4.195011844929705,3.907662359897425,-4.684113005791363,1.426136042530194,3.622158024725661,-3.466656648193537,4.109802435441952,-3.456626148786868,-3.439608496007405,-1.163725154205414,1.84622415275457,-1.756504617473096,4.501716948218931,1.351002972083336,1.353493304792712
Skin damage 840,209.89,350.05,833.15,1043.9,1176.1,1264.4,1617.7,1726.2,1862.1,2042.1,Skin,0.0872311007982282,0.0901499456632695,135.1238839149394,0.0606331449332714,0.6896135174812774,4.494359422073522,4.197514583032245,3.915538247642872,-4.671782013998504,1.444729869198901,3.615705513947133,-3.478250615354873,4.105713963436474,-3.466936201023914,-3.429843689543829,-1.166588709810817,1.842425348932788,-1.754166998771069,4.506722389956345,1.346565254941407,1.350307332571749
Skin damage 841,209.89,350.48,834.27,1043.6,1179.1,1265.2,1621.5,1726.9,1862.2,2042.3,Skin,0.1482369208787722,0.0835010406522054,68.34094919513706,0.06094627979582,0.6397172797235781,4.486386251924545,4.196578721334525,3.871907483687338,4.706887904550439,-1.382478285027572,-3.645468724752105,3.449106097318429,4.112712434307686,-3.433472674018341,-3.469740601246687,-1.15754677939047,1.847486510664718,-1.753606830236766,4.506349809847736,1.348732749424087,1.348886061933255
Skin damage 842,210.28,350.71,835.59,1041.8,1174.7,1268.6,1618.4,1724.2,1859.6,2034.1,Skin,0.0561706276100617,0.1595956372872115,58.32935187854015,0.0616385883015871,0.7879670493917399,4.490768946366685,4.207944237973063,3.939498192296575,4.732042057266658,-1.485251313143487,-3.612166558205016,3.467921295196521,4.109830048315352,-3.459228930000633,-3.433360583429908,-1.173707377989205,1.841982559892968,-1.753673503959542,4.500832259260763,1.351437864001252,1.353972600122802
Skin damage 843,210.08,351.18,836.1,1045.0,1180.3,1268.6,1622.6,1727.2,1863.3,2044.1,Skin,0.1052157438949807,0.0435330684431046,1.4351054559923,0.0320734748677438,0.4123432801571642,4.488047621134429,4.193114208028198,3.906044360054102,4.687426095075308,-1.425187580471576,-3.621375731976451,3.464975099928896,4.105233660773402,-3.45686982754262,-3.440818923161722,-1.162294926179493,1.84848247935374,-1.758479182097738,4.50099547975189,1.351099103862895,1.353759147747167
Skin damage 844,210.19,349.75,833.82,1038.9,1168.9,1265.9,1617.8,1718.9,1858.6,2034.0,Skin,0.0707909317585042,0.1410529657839057,166.91233912174266,0.0751115628642874,0.8237865604766478,4.494228719352613,4.21674848071028,3.961199431647896,4.718039994270718,-1.516151145859889,-3.605339042205223,3.479312909398621,4.127109013520336,-3.461821909612345,-3.421519724667496,-1.182009863501213,1.83423653547321,-1.747250066939979,4.504472804277141,1.349978199376793,1.352989196876852
Skin damage 845,208.57,349.79,834.74,1044.4,1178.4,1260.9,1616.9,1725.4,1862.6,2043.3,Skin,0.1003115355839701,0.0461667811320708,141.827935703906,0.0698767197740579,0.7537478651241393,4.490067174362482,4.192006068577839,3.897392918516177,-4.686540647840481,1.428668705110479,3.618634724865545,-3.466049486662671,4.098493062453101,-3.459391062854229,-3.440212085509592,-1.160027746180874,1.851937233864022,-1.761166284016028,4.506571193344845,1.34629454958711,1.350848292567978
Skin damage 846,210.28,351.18,835.89,1044.3,1179.8,1269.4,1622.3,1726.4,1862.4,2042.8,Skin,0.1509542788200564,0.1369129082114682,4.705363967973881,0.0256263824161895,0.908807990733151,4.48805961929247,4.194503828433967,3.902333694072482,-4.684779303474667,1.409110038158797,3.624519107312616,-3.460348996970739,4.111805622756171,-3.453163002388668,-3.441794307735794,-1.160652880793059,1.846781901601795,-1.756828651510253,4.500852561957283,1.351641186527264,1.353987666910398
Skin damage 847,210.13,349.62,833.35,1039.8,1169.7,1264.5,1619.3,1720.8,1860.7,2038.3,Skin,0.1201609677059154,0.1309397261977077,69.16417607629532,0.0693858395964805,0.95853134288902,4.490412764471646,4.208133235301935,3.887668656803797,-4.675108200189992,1.375923417116704,3.636921580595318,-3.455360759345219,4.158754538176987,-3.438979296840161,-3.445802920355419,-1.161014192213367,1.836699036456548,-1.744994571714277,4.508457506462334,1.349756665615341,1.351514847923413
Skin damage 848,209.83,350.8,835.6,1044.9,1179.6,1266.3,1621.2,1727.2,1863.1,2043.9,Skin,0.084779166261112,0.0568928761109598,46.771135043160285,0.0536721173872624,0.4951167290187129,4.492911155271022,4.190519317758588,3.905243581365959,-4.683179497676107,1.427691390267837,3.619476965259913,-3.467103093349376,4.103056103260727,-3.459924435106948,-3.438719421436767,-1.165414967562531,1.84741172528689,-1.759605836641531,4.501882172151712,1.350552708166611,1.351464280193187
Skin damage 849,210.24,351.21,835.85,1044.8,1180.2,1269.1,1623.0,1727.5,1863.2,2043.8,Skin,0.0581717176949202,0.088815227346515,11.927825682130615,0.0318558348470827,0.333325097736025,4.489459992746637,4.193703802948016,3.912375412983173,-4.682600002261196,1.432019309279634,3.618450839138708,-3.469240801122083,4.103869570913799,-3.461696681360583,-3.43677693917414,-1.163564315786629,1.847201135995927,-1.757873374102168,4.500635504751333,1.350906645404719,1.353766676692248
Skin damage 850,210.03,350.5,833.97,1043.1,1178.8,1266.2,1621.3,1726.1,1861.7,2041.2,Skin,0.0507618346089914,0.096463227952912,86.19298850502139,0.0558225766111062,0.7051026143543164,4.497021871530403,4.196424289826569,3.948470237342628,-4.663030020208519,1.477481408468316,3.603763047638237,-3.493009082414199,4.091432279868644,-3.490389336357313,-3.413995722472824,-1.168433274380267,1.841731741521923,-1.756241053295464,4.502755020206266,1.346276173209655,1.35197885680886
Skin damage 851,210.24,351.16,835.81,1044.9,1179.8,1268.8,1622.7,1727.4,1863.3,2044.1,Interface,0.1016283659439059,0.0944269910096238,34.27610069510533,0.0259462030717608,0.6485081432733653,4.488739193532549,4.193995594539929,3.906601277003177,4.685524006442008,-1.425035252569215,-3.621926851117233,3.465664966814963,4.107652939191333,-3.456651729008071,-3.440405639949162,-1.163103073776504,1.847076057977077,-1.757362883977684,4.501248252338717,1.351200872873622,1.35358731852953
Skin damage 852,210.15,350.78,834.95,1044.1,1178.9,1267.1,1622.0,1726.7,1862.8,2043.2,Interface,0.1303407182189539,0.1031074219201541,23.54558799800517,0.0502020791035732,0.6162839941742504,4.488806696135376,4.19568107986656,3.892560419756481,4.689310508274358,-1.40508916130973,-3.632293281464211,3.457929011452634,4.116736485910241,-3.446810854585382,-3.449856518018293,-1.161028730792371,1.845682209771864,-1.755009856085197,4.503863330367877,1.350503127694006,1.351975933605685
Skin damage 853,210.27,351.25,835.93,1044.9,1180.0,1269.4,1622.8,1727.4,1863.2,2043.9,Skin,0.1150349593063422,0.0990602386849818,40.42476556713899,0.0309167773128992,0.2075790832241933,4.488382654816578,4.193631159588254,3.90576370351724,4.686552214645485,-1.423677758388372,-3.622500694646865,3.464887232806222,4.107668701226086,-3.45581219185158,-3.441027643796226,-1.162721572878851,1.847371767090456,-1.757615023208419,4.500756396498761,1.351536910980024,1.353796812602276
Skin damage 854,209.68,349.31,831.62,1042.5,1173.3,1261.7,1616.3,1724.2,1861.4,2039.9,Skin,0.0801316035145388,0.0939368410837563,67.67209120530026,0.071884796912906,0.8036922952342069,4.500693786451544,4.200703805440343,3.934101407616677,-4.65570180485854,1.47515085391992,3.607099484166605,-3.49440089878378,4.103579613539617,-3.48391466675701,-3.414504550994734,-1.171692772514144,1.836863288862929,-1.752330188642304,4.50881059803381,1.343631010774442,1.348431112499713
